Word	Docfreq_0	Docfreq_1	score
赌注	1	0	-1.0
皮重	1	0	-1.0
去意	1	0	-1.0
海绵宝宝	1	0	-1.0
花能	1	0	-1.0
算牌	1	0	-1.0
宝刀不老	1	0	-1.0
宵衣	1	0	-1.0
革命性	1	0	-1.0
翩翩少年	1	0	-1.0
过户	1	0	-1.0
腰酸背疼	1	0	-1.0
断书	1	0	-1.0
天姥	1	0	-1.0
零钱	1	0	-1.0
李若彤版	1	0	-1.0
薄冰	1	0	-1.0
打墙	1	0	-1.0
坎估计	1	0	-1.0
分行	1	0	-1.0
素食	1	0	-1.0
朱丽忙	1	0	-1.0
三维码	1	0	-1.0
苏兄面	1	0	-1.0
洪患	1	0	-1.0
一股脑儿	1	0	-1.0
驴友团	1	0	-1.0
受教	1	0	-1.0
底智商	1	0	-1.0
指带	1	0	-1.0
儿童学家	1	0	-1.0
匪患	1	0	-1.0
调味料	1	0	-1.0
雪村	1	0	-1.0
探询	1	0	-1.0
一无是处	1	0	-1.0
绿叶丛	1	0	-1.0
摸摸龙雀	1	0	-1.0
哑然失笑	1	0	-1.0
疙里疙瘩	1	0	-1.0
菲土尔	1	0	-1.0
赌气道	1	0	-1.0
学究	1	0	-1.0
仪里茅	1	0	-1.0
气溶胶	1	0	-1.0
万寿	1	0	-1.0
一路人	1	0	-1.0
艄公	1	0	-1.0
形制	1	0	-1.0
非作歹	1	0	-1.0
弄堂口	1	0	-1.0
攻守同盟	1	0	-1.0
香脆	1	0	-1.0
纸笊篱	1	0	-1.0
臭豆腐	1	0	-1.0
落荒而逃	1	0	-1.0
无际	1	0	-1.0
梦游	1	0	-1.0
陈香	1	0	-1.0
怠工	1	0	-1.0
裹挟	1	0	-1.0
雷打	1	0	-1.0
朵般	1	0	-1.0
儿晃悠	1	0	-1.0
记错	1	0	-1.0
女强人	1	0	-1.0
不如家	1	0	-1.0
听命	1	0	-1.0
心领	1	0	-1.0
父书	1	0	-1.0
活脱	1	0	-1.0
嫩豌豆	1	0	-1.0
啃老族	1	0	-1.0
偏听则暗	1	0	-1.0
家常事	1	0	-1.0
一九七五年	1	0	-1.0
动不了	1	0	-1.0
嫁祸	1	0	-1.0
奉承时	1	0	-1.0
西游	1	0	-1.0
上气不接下气	1	0	-1.0
拜见族	1	0	-1.0
呼救	1	0	-1.0
可知	1	0	-1.0
哭天喊	1	0	-1.0
没品	1	0	-1.0
单相思	1	0	-1.0
心痛者	1	0	-1.0
靠会儿	1	0	-1.0
新疆虎	1	0	-1.0
保尔柯察金	1	0	-1.0
白血病	1	0	-1.0
五点半	1	0	-1.0
肉肠	1	0	-1.0
乡里人	1	0	-1.0
耳垂低语	1	0	-1.0
鸿渐山	1	0	-1.0
哈萨克	1	0	-1.0
造山	1	0	-1.0
遍体	1	0	-1.0
石中有树	1	0	-1.0
萨里曼腿	1	0	-1.0
发展村	1	0	-1.0
寰宇	1	0	-1.0
上访	1	0	-1.0
稀稀拉拉	1	0	-1.0
拼酒	1	0	-1.0
追兵热	1	0	-1.0
朝廷党	1	0	-1.0
余曾氏	1	0	-1.0
杨玉芝	1	0	-1.0
造孽	1	0	-1.0
沤肥	1	0	-1.0
班头	1	0	-1.0
挤门口	1	0	-1.0
美食网	1	0	-1.0
得志	1	0	-1.0
欢阗	1	0	-1.0
习大大	1	0	-1.0
所有权	1	0	-1.0
第四十三	1	0	-1.0
联动	1	0	-1.0
馍夹	1	0	-1.0
以诚相待	1	0	-1.0
劳晶晶	1	0	-1.0
生厌	1	0	-1.0
海螺山	1	0	-1.0
驳斥	1	0	-1.0
过招儿	1	0	-1.0
苦寒	1	0	-1.0
风格各异	1	0	-1.0
正史	1	0	-1.0
螳螂满身	1	0	-1.0
繁叶	1	0	-1.0
萧淑妃	1	0	-1.0
命人	1	0	-1.0
草民	1	0	-1.0
场外	1	0	-1.0
软裙	1	0	-1.0
武鸣	1	0	-1.0
佐证	1	0	-1.0
陆菊芳	1	0	-1.0
身坐	1	0	-1.0
成火	1	0	-1.0
李渊	1	0	-1.0
特种	1	0	-1.0
咸湖	1	0	-1.0
洗米	1	0	-1.0
休学	1	0	-1.0
顺大流	1	0	-1.0
烀	1	0	-1.0
可怜虫	1	0	-1.0
德性	1	0	-1.0
煤球炉	1	0	-1.0
糟鳗	1	0	-1.0
下世纪	1	0	-1.0
知州	1	0	-1.0
周城	1	0	-1.0
游戏机	1	0	-1.0
大暑天	1	0	-1.0
外外	1	0	-1.0
至某	1	0	-1.0
点石成金	1	0	-1.0
磨叽	1	0	-1.0
明玉旁观者清	1	0	-1.0
出口气	1	0	-1.0
明成一笑否认	1	0	-1.0
孤寡老人	1	0	-1.0
朱棣府	1	0	-1.0
洞挺	1	0	-1.0
商业化	1	0	-1.0
起草	1	0	-1.0
正本清源	1	0	-1.0
乘员	1	0	-1.0
蒸蒸日上	1	0	-1.0
老区	1	0	-1.0
赫图阿拉	1	0	-1.0
毫不动摇	1	0	-1.0
合同工	1	0	-1.0
高深	1	0	-1.0
新任	1	0	-1.0
破壳	1	0	-1.0
天条	1	0	-1.0
委	1	0	-1.0
真情点	1	0	-1.0
菜香	1	0	-1.0
岔开	1	0	-1.0
胆取	1	0	-1.0
滇	1	0	-1.0
仰光	1	0	-1.0
关雎尔奇	1	0	-1.0
耸耸	1	0	-1.0
相铺	1	0	-1.0
管片	1	0	-1.0
平躺	1	0	-1.0
明世宗	1	0	-1.0
保护层	1	0	-1.0
定道	1	0	-1.0
商摊	1	0	-1.0
谌家	1	0	-1.0
喜乎	1	0	-1.0
温凉	1	0	-1.0
格	1	0	-1.0
不孕	1	0	-1.0
妹纸	1	0	-1.0
洗星海	1	0	-1.0
南师大	1	0	-1.0
妇随地	1	0	-1.0
不见天日	1	0	-1.0
翻领	1	0	-1.0
塞奶头	1	0	-1.0
有钱人狂	1	0	-1.0
王建	1	0	-1.0
叔邋	1	0	-1.0
势态	1	0	-1.0
尿汤	1	0	-1.0
嘶吼	1	0	-1.0
神魂	1	0	-1.0
王丹萍	1	0	-1.0
美艳绝伦	1	0	-1.0
直截	1	0	-1.0
观光客	1	0	-1.0
苔藓	1	0	-1.0
兽医	1	0	-1.0
家鸡	1	0	-1.0
失手	1	0	-1.0
红花油强	1	0	-1.0
淀粉馍	1	0	-1.0
毒鸡	1	0	-1.0
齐名	1	0	-1.0
带包	1	0	-1.0
财产者	1	0	-1.0
草长	1	0	-1.0
哭笑不得了	1	0	-1.0
拍巴掌	1	0	-1.0
统一体	1	0	-1.0
畅通	1	0	-1.0
电狗	1	0	-1.0
西家话	1	0	-1.0
喉管	1	0	-1.0
阿胶	1	0	-1.0
几辈辈	1	0	-1.0
人为难	1	0	-1.0
脸羞	1	0	-1.0
恨之而仇之	1	0	-1.0
得月	1	0	-1.0
家亚平	1	0	-1.0
入脑	1	0	-1.0
至多	1	0	-1.0
啥果	1	0	-1.0
嗒吧嗒	1	0	-1.0
油气	1	0	-1.0
卯足	1	0	-1.0
酷酷	1	0	-1.0
翻烤	1	0	-1.0
堆积如山	1	0	-1.0
水泥板	1	0	-1.0
安然无事	1	0	-1.0
废皇	1	0	-1.0
大放厥词	1	0	-1.0
整宿	1	0	-1.0
军棉	1	0	-1.0
残花	1	0	-1.0
鹿毛	1	0	-1.0
献花	1	0	-1.0
喜润	1	0	-1.0
实打实	1	0	-1.0
梯口	1	0	-1.0
衣冠	1	0	-1.0
绵细	1	0	-1.0
人逃	1	0	-1.0
支梗	1	0	-1.0
红颜上课	1	0	-1.0
敢怒不敢言	1	0	-1.0
行行行出状元	1	0	-1.0
辛格	1	0	-1.0
心若向阳	1	0	-1.0
微生物	1	0	-1.0
根植	1	0	-1.0
生产资料	1	0	-1.0
逻	1	0	-1.0
夹往	1	0	-1.0
刨泉	1	0	-1.0
延	1	0	-1.0
家庭教育	1	0	-1.0
叶家河村	1	0	-1.0
装修钱	1	0	-1.0
祷告	1	0	-1.0
逃开	1	0	-1.0
皮裤	1	0	-1.0
拉二弦	1	0	-1.0
金子廷	1	0	-1.0
火急	1	0	-1.0
牵牛	1	0	-1.0
咄咄相逼	1	0	-1.0
忿忿	1	0	-1.0
门巷	1	0	-1.0
傻嫂	1	0	-1.0
元儿	1	0	-1.0
梦绕	1	0	-1.0
布朗	1	0	-1.0
急转弯	1	0	-1.0
剥食	1	0	-1.0
流动席	1	0	-1.0
冒失失	1	0	-1.0
失利	1	0	-1.0
印度尼西亚	1	0	-1.0
追诉期	1	0	-1.0
老汤	1	0	-1.0
信息科	1	0	-1.0
大沙河	1	0	-1.0
私相	1	0	-1.0
解作	1	0	-1.0
刻工	1	0	-1.0
竹篾	1	0	-1.0
逦	1	0	-1.0
嘴撇	1	0	-1.0
柱子家	1	0	-1.0
面里	1	0	-1.0
愰惚	1	0	-1.0
增值税	1	0	-1.0
狝猴谷	1	0	-1.0
准格尔	1	0	-1.0
穆王	1	0	-1.0
随机应变	1	0	-1.0
泥团子	1	0	-1.0
留家	1	0	-1.0
信士	1	0	-1.0
搁箸	1	0	-1.0
化成	1	0	-1.0
稀松	1	0	-1.0
好几百万	1	0	-1.0
兔崽子	1	0	-1.0
辣丝丝	1	0	-1.0
橘子	1	0	-1.0
教写	1	0	-1.0
公德	1	0	-1.0
天赐	1	0	-1.0
黄母察	1	0	-1.0
化茧成蝶	1	0	-1.0
苗寨	1	0	-1.0
保佑阿弥陀佛	1	0	-1.0
土房	1	0	-1.0
查漏	1	0	-1.0
稚气	1	0	-1.0
从今往后	1	0	-1.0
盛传	1	0	-1.0
乏力	1	0	-1.0
周穆王	1	0	-1.0
恹恹	1	0	-1.0
校当	1	0	-1.0
自上而下	1	0	-1.0
停职	1	0	-1.0
吃力不讨好	1	0	-1.0
鉏麑	1	0	-1.0
出摊	1	0	-1.0
总监	1	0	-1.0
渡梦	1	0	-1.0
哥白尼	1	0	-1.0
心若	1	0	-1.0
明辩	1	0	-1.0
互通货品	1	0	-1.0
吁	1	0	-1.0
超大幅	1	0	-1.0
缘吧	1	0	-1.0
不见亚平	1	0	-1.0
堂堂正正	1	0	-1.0
塔影	1	0	-1.0
钱袋	1	0	-1.0
鲇鱼	1	0	-1.0
杨巡坐	1	0	-1.0
光绪三年	1	0	-1.0
明玉不解	1	0	-1.0
剪花	1	0	-1.0
仙景	1	0	-1.0
孔庙	1	0	-1.0
半文	1	0	-1.0
博览会	1	0	-1.0
无机	1	0	-1.0
歪门邪道	1	0	-1.0
路条	1	0	-1.0
吴非数	1	0	-1.0
培道	1	0	-1.0
外公座	1	0	-1.0
凶悍	1	0	-1.0
便秘	1	0	-1.0
报偿	1	0	-1.0
辙象	1	0	-1.0
调来	1	0	-1.0
由息县	1	0	-1.0
过殿	1	0	-1.0
情非得已	1	0	-1.0
倍伐	1	0	-1.0
花繁	1	0	-1.0
言语谦	1	0	-1.0
活到老	1	0	-1.0
小伙儿	1	0	-1.0
留连忘返	1	0	-1.0
景怡	1	0	-1.0
涕泪交加	1	0	-1.0
痣	1	0	-1.0
机警	1	0	-1.0
避孕药	1	0	-1.0
王治	1	0	-1.0
共振	1	0	-1.0
开戒	1	0	-1.0
杀人案	1	0	-1.0
陈开华	1	0	-1.0
金盏	1	0	-1.0
捂盖	1	0	-1.0
妈天天	1	0	-1.0
圆圆识	1	0	-1.0
誓师大会	1	0	-1.0
无解	1	0	-1.0
誓	1	0	-1.0
狗剩	1	0	-1.0
转移这	1	0	-1.0
家务事	1	0	-1.0
添衣	1	0	-1.0
无聊会	1	0	-1.0
合乐	1	0	-1.0
湿乎乎	1	0	-1.0
宁波	1	0	-1.0
范老斩钉	1	0	-1.0
大衣价	1	0	-1.0
景华	1	0	-1.0
徐延重重	1	0	-1.0
选题	1	0	-1.0
上亿	1	0	-1.0
终局	1	0	-1.0
良莠不齐	1	0	-1.0
莨	1	0	-1.0
有别于	1	0	-1.0
坐板	1	0	-1.0
打劫	1	0	-1.0
深深刻	1	0	-1.0
甜粽党	1	0	-1.0
表演家	1	0	-1.0
一排座	1	0	-1.0
暗草	1	0	-1.0
妄生	1	0	-1.0
软软糯糯	1	0	-1.0
宗赐	1	0	-1.0
嚯嚯	1	0	-1.0
橡皮筋	1	0	-1.0
屎盆子	1	0	-1.0
火上浇油	1	0	-1.0
奔马	1	0	-1.0
缓长	1	0	-1.0
登录	1	0	-1.0
氮素	1	0	-1.0
得主	1	0	-1.0
起晓梅	1	0	-1.0
装傻	1	0	-1.0
没法乱调	1	0	-1.0
临水观鱼	1	0	-1.0
女式鞋	1	0	-1.0
二十字	1	0	-1.0
饱涨	1	0	-1.0
水阁	1	0	-1.0
穗子	1	0	-1.0
开朗会	1	0	-1.0
饭盆	1	0	-1.0
娄药	1	0	-1.0
父亲节	1	0	-1.0
逼上梁山	1	0	-1.0
爆炒	1	0	-1.0
舞步	1	0	-1.0
唬住	1	0	-1.0
寺门	1	0	-1.0
箍棒	1	0	-1.0
岀假	1	0	-1.0
狼奔豕突	1	0	-1.0
扩音	1	0	-1.0
合镇	1	0	-1.0
浦西	1	0	-1.0
翠湖	1	0	-1.0
满姨	1	0	-1.0
象汝湖	1	0	-1.0
糊气	1	0	-1.0
院前	1	0	-1.0
好车	1	0	-1.0
散花	1	0	-1.0
竹筒枪	1	0	-1.0
帆页	1	0	-1.0
果衣	1	0	-1.0
畜牧站	1	0	-1.0
功德箱	1	0	-1.0
法制员	1	0	-1.0
被面	1	0	-1.0
无助感	1	0	-1.0
逆顺	1	0	-1.0
美笑	1	0	-1.0
事半功倍	1	0	-1.0
舛	1	0	-1.0
粘粘	1	0	-1.0
缝纫	1	0	-1.0
中伴	1	0	-1.0
凉冷	1	0	-1.0
发祥地	1	0	-1.0
急功近利	1	0	-1.0
伙房	1	0	-1.0
中元	1	0	-1.0
鬼杀	1	0	-1.0
肥浊肥	1	0	-1.0
银钱	1	0	-1.0
李弘泰	1	0	-1.0
山西省	1	0	-1.0
方便之门	1	0	-1.0
恳切	1	0	-1.0
压抑感	1	0	-1.0
讨媳	1	0	-1.0
邮寄	1	0	-1.0
学人	1	0	-1.0
一眼	1	0	-1.0
大雁塔	1	0	-1.0
譬喻	1	0	-1.0
缘木求鱼	1	0	-1.0
前后桌	1	0	-1.0
邢三胖	1	0	-1.0
亲娘一来	1	0	-1.0
树蓬	1	0	-1.0
吊八罗罗	1	0	-1.0
齿轮成	1	0	-1.0
洪湖	1	0	-1.0
维感	1	0	-1.0
拜金	1	0	-1.0
莽夫	1	0	-1.0
土坡	1	0	-1.0
竹器	1	0	-1.0
民政部门	1	0	-1.0
萝卜花	1	0	-1.0
每日三省吾心	1	0	-1.0
洞里拉	1	0	-1.0
拜殿	1	0	-1.0
强强	1	0	-1.0
甜甜蜜蜜	1	0	-1.0
见红霞巴巴儿	1	0	-1.0
列举	1	0	-1.0
吾日三省吾身	1	0	-1.0
惊诧文学所	1	0	-1.0
信得过	1	0	-1.0
灼烧	1	0	-1.0
古佛	1	0	-1.0
惹人怜	1	0	-1.0
有口无心	1	0	-1.0
安迪刚	1	0	-1.0
哆啦	1	0	-1.0
都难说	1	0	-1.0
澜沧江	1	0	-1.0
透透	1	0	-1.0
卞之琳	1	0	-1.0
肥壮	1	0	-1.0
隐住	1	0	-1.0
测水	1	0	-1.0
如愿以偿	1	0	-1.0
楚厉王	1	0	-1.0
惊能	1	0	-1.0
全班人	1	0	-1.0
雪下	1	0	-1.0
拔土	1	0	-1.0
采样	1	0	-1.0
工长	1	0	-1.0
进行曲	1	0	-1.0
拐弯摸角	1	0	-1.0
燃油	1	0	-1.0
未擦	1	0	-1.0
一棍子	1	0	-1.0
大材小用	1	0	-1.0
今陛	1	0	-1.0
少年利落	1	0	-1.0
镁	1	0	-1.0
瓶里	1	0	-1.0
北下	1	0	-1.0
咳嗽声	1	0	-1.0
垣	1	0	-1.0
陋室铭	1	0	-1.0
讲解员	1	0	-1.0
胀大	1	0	-1.0
攀沿	1	0	-1.0
挂红酒	1	0	-1.0
选拔	1	0	-1.0
声称	1	0	-1.0
刘姨凑	1	0	-1.0
山里通	1	0	-1.0
三四年	1	0	-1.0
营救	1	0	-1.0
火势	1	0	-1.0
寝食不安	1	0	-1.0
明帝国	1	0	-1.0
安迪略	1	0	-1.0
李吓惨	1	0	-1.0
吭哧	1	0	-1.0
球台	1	0	-1.0
捉黄鼠狼	1	0	-1.0
心觉	1	0	-1.0
节哀	1	0	-1.0
堂兄	1	0	-1.0
私房	1	0	-1.0
金兀术	1	0	-1.0
开拓期	1	0	-1.0
轮战	1	0	-1.0
色诱	1	0	-1.0
参赌	1	0	-1.0
秒杀	1	0	-1.0
安抚八	1	0	-1.0
三春晖	1	0	-1.0
酗酒	1	0	-1.0
停车处	1	0	-1.0
民脂民膏	1	0	-1.0
蒋荣立	1	0	-1.0
活生生地	1	0	-1.0
被明成	1	0	-1.0
测算	1	0	-1.0
卫	1	0	-1.0
旧人	1	0	-1.0
触眼	1	0	-1.0
合作社	1	0	-1.0
朱丽冰	1	0	-1.0
福面	1	0	-1.0
鹅悄迷	1	0	-1.0
木哥	1	0	-1.0
完啪	1	0	-1.0
彼次	1	0	-1.0
主旋律	1	0	-1.0
撕亚平	1	0	-1.0
攀缓	1	0	-1.0
弄巧成拙	1	0	-1.0
惠帝	1	0	-1.0
刨根究底	1	0	-1.0
轮班	1	0	-1.0
胶鞋	1	0	-1.0
外语系	1	0	-1.0
猛攻	1	0	-1.0
挑事	1	0	-1.0
东丰	1	0	-1.0
乐极生悲	1	0	-1.0
黍秸丛	1	0	-1.0
抖音	1	0	-1.0
大弟	1	0	-1.0
曹谷溪	1	0	-1.0
窃齿	1	0	-1.0
妖魔	1	0	-1.0
提重物	1	0	-1.0
赶马	1	0	-1.0
会恨	1	0	-1.0
见机	1	0	-1.0
气根	1	0	-1.0
一九八六年	1	0	-1.0
岩浆	1	0	-1.0
荡荡	1	0	-1.0
窑厂	1	0	-1.0
抗金	1	0	-1.0
服务室	1	0	-1.0
李杜	1	0	-1.0
萃	1	0	-1.0
捕获	1	0	-1.0
罗绮	1	0	-1.0
美滋	1	0	-1.0
上厕	1	0	-1.0
勤恳	1	0	-1.0
并重	1	0	-1.0
床拆	1	0	-1.0
侵略军	1	0	-1.0
淡点	1	0	-1.0
烟幕弹	1	0	-1.0
大妞	1	0	-1.0
简洁明了	1	0	-1.0
精时	1	0	-1.0
杯水车薪	1	0	-1.0
纸制	1	0	-1.0
索然无味	1	0	-1.0
壁橱	1	0	-1.0
保守派	1	0	-1.0
穿撘	1	0	-1.0
取音箱	1	0	-1.0
龙洞堡	1	0	-1.0
愣头青	1	0	-1.0
长运	1	0	-1.0
酸枣儿	1	0	-1.0
鄱阳人	1	0	-1.0
祈拜	1	0	-1.0
璧山祠	1	0	-1.0
虎丘	1	0	-1.0
偎	1	0	-1.0
化工	1	0	-1.0
熟悉感	1	0	-1.0
黯淡无光	1	0	-1.0
稷峰镇	1	0	-1.0
虱窖	1	0	-1.0
急火火	1	0	-1.0
满顷	1	0	-1.0
木棍扎	1	0	-1.0
脱漏字句	1	0	-1.0
上网本	1	0	-1.0
纸制品	1	0	-1.0
赵成林	1	0	-1.0
声望	1	0	-1.0
报警声	1	0	-1.0
真命天子	1	0	-1.0
食盐	1	0	-1.0
仰慕者	1	0	-1.0
惺惺	1	0	-1.0
水洞沟	1	0	-1.0
顾振彪	1	0	-1.0
到货	1	0	-1.0
咒语	1	0	-1.0
练字	1	0	-1.0
捣鬼	1	0	-1.0
举架	1	0	-1.0
浑然不觉	1	0	-1.0
掩埋关	1	0	-1.0
心霏	1	0	-1.0
樟木箱	1	0	-1.0
硬毫	1	0	-1.0
道武	1	0	-1.0
快乐我	1	0	-1.0
老徐笑	1	0	-1.0
跟瓢	1	0	-1.0
暖烘烘	1	0	-1.0
查获	1	0	-1.0
虫蛰	1	0	-1.0
狭义	1	0	-1.0
身败名裂	1	0	-1.0
休礼拜	1	0	-1.0
退养	1	0	-1.0
赎罪	1	0	-1.0
巴里坤湖	1	0	-1.0
词条	1	0	-1.0
塞翁失马	1	0	-1.0
较量	1	0	-1.0
右摆	1	0	-1.0
嗓门儿	1	0	-1.0
一元节省	1	0	-1.0
疑嗜	1	0	-1.0
透喀	1	0	-1.0
修辞	1	0	-1.0
大垴	1	0	-1.0
巨兽	1	0	-1.0
衫	1	0	-1.0
挺强	1	0	-1.0
人群组	1	0	-1.0
纬度	1	0	-1.0
碑身	1	0	-1.0
情何	1	0	-1.0
沙坪坝	1	0	-1.0
女萎	1	0	-1.0
第八	1	0	-1.0
政论家	1	0	-1.0
跛	1	0	-1.0
王府井	1	0	-1.0
亲如兄弟	1	0	-1.0
邢村长	1	0	-1.0
蜂拥而来	1	0	-1.0
二手烟	1	0	-1.0
营长	1	0	-1.0
石河	1	0	-1.0
儿车	1	0	-1.0
悖	1	0	-1.0
下笔	1	0	-1.0
太上皇	1	0	-1.0
帮管	1	0	-1.0
失街亭	1	0	-1.0
车俩	1	0	-1.0
扶额	1	0	-1.0
捕	1	0	-1.0
餐钱	1	0	-1.0
两极	1	0	-1.0
挺秀	1	0	-1.0
一纸空文	1	0	-1.0
樊篱	1	0	-1.0
有愧	1	0	-1.0
蓬荜生辉	1	0	-1.0
小不小	1	0	-1.0
森明夫	1	0	-1.0
水隍庸	1	0	-1.0
决非	1	0	-1.0
主茎处	1	0	-1.0
门全	1	0	-1.0
实地调查	1	0	-1.0
试婚	1	0	-1.0
居官	1	0	-1.0
筹演	1	0	-1.0
陈大	1	0	-1.0
淡彩	1	0	-1.0
此世	1	0	-1.0
瓦解	1	0	-1.0
天遣医	1	0	-1.0
揿	1	0	-1.0
人兴	1	0	-1.0
工于心计	1	0	-1.0
解解乏	1	0	-1.0
胡氏	1	0	-1.0
愣怔	1	0	-1.0
阿香会	1	0	-1.0
普工	1	0	-1.0
公说公有理	1	0	-1.0
谋职	1	0	-1.0
安迪接谭	1	0	-1.0
削籍	1	0	-1.0
蕞尔	1	0	-1.0
断粮	1	0	-1.0
问周	1	0	-1.0
骨架	1	0	-1.0
真大	1	0	-1.0
青筋暴	1	0	-1.0
窖挖	1	0	-1.0
指挥员	1	0	-1.0
后井	1	0	-1.0
乱坟岗	1	0	-1.0
补给点	1	0	-1.0
闷罐	1	0	-1.0
海口	1	0	-1.0
玉佩	1	0	-1.0
佛道儒	1	0	-1.0
你来我往	1	0	-1.0
马遥会	1	0	-1.0
玄峰山	1	0	-1.0
英主	1	0	-1.0
大豆	1	0	-1.0
王头	1	0	-1.0
小汤	1	0	-1.0
作坊式	1	0	-1.0
大责	1	0	-1.0
刘翔	1	0	-1.0
狂妄自大	1	0	-1.0
造园	1	0	-1.0
里海	1	0	-1.0
梁大师	1	0	-1.0
天池	1	0	-1.0
纸屑	1	0	-1.0
州	1	0	-1.0
手儿	1	0	-1.0
扩	1	0	-1.0
利禄	1	0	-1.0
百花丛	1	0	-1.0
比手画脚	1	0	-1.0
乡思	1	0	-1.0
石质	1	0	-1.0
新筑	1	0	-1.0
一身横肉	1	0	-1.0
藏密裹	1	0	-1.0
压图	1	0	-1.0
雪折梅	1	0	-1.0
不动声	1	0	-1.0
长街	1	0	-1.0
屙	1	0	-1.0
铜质	1	0	-1.0
化工区	1	0	-1.0
岩蟒	1	0	-1.0
添子生丁	1	0	-1.0
海跪	1	0	-1.0
苦逼	1	0	-1.0
国子监	1	0	-1.0
侃	1	0	-1.0
父祖	1	0	-1.0
犁田	1	0	-1.0
记念	1	0	-1.0
其实莉莉心眼儿	1	0	-1.0
听使	1	0	-1.0
喷点	1	0	-1.0
盥洗室	1	0	-1.0
横亘	1	0	-1.0
末等生	1	0	-1.0
庙堂	1	0	-1.0
彻识	1	0	-1.0
左躲右闪	1	0	-1.0
咯吱吱	1	0	-1.0
文艺社	1	0	-1.0
猛龙	1	0	-1.0
鸡脚	1	0	-1.0
水蝼蛄	1	0	-1.0
打盆	1	0	-1.0
漫道	1	0	-1.0
虚留	1	0	-1.0
新欢	1	0	-1.0
土改	1	0	-1.0
候世春	1	0	-1.0
合作组	1	0	-1.0
一千八百	1	0	-1.0
克利	1	0	-1.0
三甲乡	1	0	-1.0
靠边	1	0	-1.0
开合	1	0	-1.0
大哥大	1	0	-1.0
米芾	1	0	-1.0
针忽	1	0	-1.0
想到底	1	0	-1.0
第二十六	1	0	-1.0
的确良	1	0	-1.0
验货	1	0	-1.0
舍生忘死	1	0	-1.0
躯体化	1	0	-1.0
彼国强	1	0	-1.0
赐于	1	0	-1.0
大猩猩	1	0	-1.0
府辉县	1	0	-1.0
香辣	1	0	-1.0
收缩	1	0	-1.0
笙箫默	1	0	-1.0
倒酒	1	0	-1.0
天龙寺	1	0	-1.0
柿子涩	1	0	-1.0
劳资	1	0	-1.0
肥羊	1	0	-1.0
酣处	1	0	-1.0
江口	1	0	-1.0
酸根	1	0	-1.0
同乡人	1	0	-1.0
紧紧巴巴	1	0	-1.0
教死	1	0	-1.0
沙尘	1	0	-1.0
连带	1	0	-1.0
灶灰	1	0	-1.0
嘁	1	0	-1.0
滑雪衫	1	0	-1.0
跟踪	1	0	-1.0
蚀空	1	0	-1.0
松球	1	0	-1.0
虫眼	1	0	-1.0
浇上	1	0	-1.0
往后门	1	0	-1.0
垂涎	1	0	-1.0
片红	1	0	-1.0
沈倦面	1	0	-1.0
玄冥	1	0	-1.0
深黄色	1	0	-1.0
瑞丽	1	0	-1.0
珠帘	1	0	-1.0
心地不仁慈	1	0	-1.0
畏惧感	1	0	-1.0
诸侯王	1	0	-1.0
外患	1	0	-1.0
汗直	1	0	-1.0
双门洞	1	0	-1.0
渡人	1	0	-1.0
面军	1	0	-1.0
定型	1	0	-1.0
气体	1	0	-1.0
腐鼠	1	0	-1.0
理愈	1	0	-1.0
咕咕响	1	0	-1.0
领舞	1	0	-1.0
蛇身	1	0	-1.0
管子弹	1	0	-1.0
甘味	1	0	-1.0
家湖村	1	0	-1.0
骨肉相连	1	0	-1.0
合脚	1	0	-1.0
播开	1	0	-1.0
史湘云	1	0	-1.0
小生	1	0	-1.0
雅丹	1	0	-1.0
耗电	1	0	-1.0
跌岩	1	0	-1.0
佩	1	0	-1.0
骨蒸病	1	0	-1.0
无度	1	0	-1.0
业失	1	0	-1.0
秦裕伯	1	0	-1.0
据案	1	0	-1.0
睦邻	1	0	-1.0
来回蹭	1	0	-1.0
一路向村	1	0	-1.0
上元之夕	1	0	-1.0
贤妇	1	0	-1.0
斗雪红	1	0	-1.0
公证	1	0	-1.0
好景若得	1	0	-1.0
约谈	1	0	-1.0
南望	1	0	-1.0
山鸣谷应	1	0	-1.0
见地	1	0	-1.0
打误撞	1	0	-1.0
陶灯怪	1	0	-1.0
换豆腐	1	0	-1.0
偃鼠饮河	1	0	-1.0
枝丫	1	0	-1.0
可荡	1	0	-1.0
兰溪县	1	0	-1.0
碰断	1	0	-1.0
国世业	1	0	-1.0
镖盘	1	0	-1.0
洗盆	1	0	-1.0
夹缝	1	0	-1.0
讶然	1	0	-1.0
趋向	1	0	-1.0
损友	1	0	-1.0
楚楚	1	0	-1.0
仙女禁	1	0	-1.0
大摇大摆	1	0	-1.0
朱丽趴	1	0	-1.0
万泉河	1	0	-1.0
江河水	1	0	-1.0
收录	1	0	-1.0
友达	1	0	-1.0
专研之	1	0	-1.0
低音	1	0	-1.0
洋酒	1	0	-1.0
甭管	1	0	-1.0
背债	1	0	-1.0
客家话	1	0	-1.0
虾壳虾	1	0	-1.0
打鸣	1	0	-1.0
朗净	1	0	-1.0
碑阴	1	0	-1.0
多云转晴	1	0	-1.0
生故彼生	1	0	-1.0
花城	1	0	-1.0
锦涧桥	1	0	-1.0
烟点	1	0	-1.0
颜色缸	1	0	-1.0
体罚式	1	0	-1.0
跳板	1	0	-1.0
铁骨	1	0	-1.0
上心	1	0	-1.0
副科	1	0	-1.0
